instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_003374,erdos_renyi,20264293,V0->V2 V0->V5 V1->V0 V1->V4 V1->V5 V3->V2 V6->V0 V6->V5,V0->V2 V1->V0 V1->V5 V3->V2 V6->V0 V6->V5 V0-V5 V1-V4,flip,0.4,True,V0->V2 V0->V5 V1->V0 V1->V5 V3->V2 V4->V1 V6->V0 V6->V5,V0,V5,9,12,4,1,1,bfs_exact,,V1|V6,V0->V5|V1->V4,V0->V5|V4->V1,7,8,6,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.4}",6.195799999986207e-05,0.0003450420000010723,1.279199999970615e-05,4.391699999928278e-05,0.0010207090000005081,0.00013545799999903352,0.00962820799999875
inst_003375,erdos_renyi,20264294,V1->V2 V2->V6 V3->V0 V3->V1 V3->V2 V4->V0 V5->V0 V5->V2 V5->V6,V1->V2 V2->V6 V3->V0 V3->V2 V4->V0 V5->V0 V5->V2 V5->V6 V1-V3,flip,0.4,True,V1->V2 V2->V6 V3->V0 V3->V1 V3->V2 V4->V0 V5->V0 V5->V2 V5->V6,V1,V2,3,2,2,1,1,bfs_exact,,V3|V5,V3->V1,V3->V1,7,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.4}",0.00010141599999968776,0.00028637499999994986,1.333300000005977e-05,3.1999999999143824e-05,0.0002646249999997963,2.9624999999811052e-05,0.0034126670000009796
inst_003421,erdos_renyi,20264340,V0->V2 V0->V3 V1->V0 V1->V5 V1->V6 V2->V4 V3->V4 V3->V5 V6->V4,V1->V5 V2->V4 V3->V4 V3->V5 V6->V4 V0-V1 V0-V2 V0-V3 V1-V6,compound,0.2,True,V0->V2 V0->V3 V1->V0 V1->V5 V2->V4 V3->V4 V3->V5 V6->V4 V1-V6,V2,V4,17,26,5,2,2,bfs_exact,,V3|V6,V0->V2|V0->V3|V1->V0,V0->V3|V1->V0,7,9,5,4,1,5,4,5,4,0.4,True,2,2,2,2,"{""edge_prob"": 0.4}",6.895799999995234e-05,0.0008216660000002207,2.145900000094514e-05,8.704200000053675e-05,0.005521291999999178,0.0003085840000007778,0.02217754099999958
inst_003434,erdos_renyi,20264353,V0->V4 V0->V5 V0->V6 V1->V0 V1->V2 V1->V3 V1->V4 V1->V6 V2->V3 V2->V4 V2->V6 V3->V6,V0->V4 V0->V6 V1->V4 V1->V6 V2->V4 V2->V6 V3->V6 V0-V1 V0-V5 V1-V2 V1-V3 V2-V3,compound,0.2,True,V0->V1 V0->V4 V0->V5 V0->V6 V1->V2 V1->V3 V1->V4 V1->V6 V2->V4 V2->V6 V3->V6 V2-V3,V0,V4,48,96,7,1,1,bfs_exact,,,V0->V5|V1->V0|V1->V3|V2->V3,V0->V1|V0->V5|V1->V3,7,12,7,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""edge_prob"": 0.4}",0.000151499999999416,0.0006174170000008417,2.1833999999998355e-05,0.00013916700000038418,0.02248620800000012,0.0003975829999998126,0.04498674999999963
inst_003445,erdos_renyi,20264364,V1->V0 V1->V2 V1->V4 V3->V0 V3->V1 V3->V4 V4->V0,V0-V1 V0-V3 V0-V4 V1-V2 V1-V3 V1-V4 V3-V4,compound,0.2,True,V0->V4 V1->V0 V1->V2 V1->V4 V3->V0 V3->V1 V3->V4,V1,V4,318,903,12,1,1,bfs_exact,,V3,V1->V0|V1->V4|V3->V0|V3->V1|V3->V4|V4->V0,V0->V4|V1->V0|V1->V4|V3->V0|V3->V1,7,7,0,7,1,5,7,5,7,0.7,True,1,1,1,1,"{""edge_prob"": 0.4}",6.416599999958805e-05,0.0009836669999998549,2.595800000015913e-05,0.00015604100000032872,0.31056487499999896,0.00014712499999980366,0.07432754099999883
inst_003460,erdos_renyi,20264379,V2->V1 V2->V4 V2->V5 V4->V1 V5->V0 V5->V4 V6->V1 V6->V3 V6->V4,V2->V1 V2->V4 V4->V1 V5->V4 V6->V1 V6->V4 V0-V5 V2-V5 V3-V6,compound,0.4,True,V2->V1 V2->V4 V2->V5 V4->V1 V5->V0 V5->V4 V6->V1 V6->V4 V3-V6,V5,V1,18,30,5,1,1,bfs_exact,,V2|V6,V2->V5|V6->V3,V2->V5,7,9,6,3,2,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.4}",8.629200000065396e-05,0.00033162499999939143,1.962500000018963e-05,7.308400000027859e-05,0.003286250000000379,0.00011429199999923867,0.013989374999999526
inst_003472,erdos_renyi,20264391,V0->V1 V0->V6 V1->V4 V2->V0 V2->V6 V3->V4 V5->V3 V6->V1 V6->V4,V1->V4 V3->V4 V6->V4 V0-V1 V0-V2 V0-V6 V1-V6 V2-V6 V3-V5,compound,0.4,True,V0->V1 V0->V6 V1->V4 V2->V0 V2->V6 V3->V4 V3->V5 V6->V1 V6->V4,V0,V6,150,400,12,1,1,bfs_exact,,V2,V0->V1|V0->V6|V2->V0|V2->V6|V5->V3,V0->V6|V2->V0|V3->V5,7,9,3,6,2,4,5,4,5,0.8333333333333334,True,1,1,1,1,"{""edge_prob"": 0.4}",7.604199999988737e-05,0.0006772089999991238,2.1083000000032825e-05,0.00012345799999913254,0.09089349999999996,0.00012283400000079325,0.0626204579999996
inst_003521,erdos_renyi,20264440,V0->V3 V1->V3 V1->V4 V1->V6 V6->V0 V6->V3 V6->V4,V0->V3 V1->V3 V6->V3 V0-V6 V1-V4 V1-V6 V4-V6,tiered,0.2,True,V0->V3 V1->V3 V1->V4 V1->V6 V6->V0 V6->V3 V6->V4,V6,V4,32,59,6,1,1,bfs_exact,,V1,V1->V6|V6->V0|V6->V4,V1->V4|V1->V6|V6->V4,7,7,3,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.4}",8.38750000013988e-05,0.00038454199999904404,2.704100000094911e-05,7.399999999968543e-05,0.0070410839999990316,7.749999999973056e-05,0.018182999999998728
inst_003522,erdos_renyi,20264441,V0->V2 V0->V5 V1->V2 V1->V4 V3->V6 V4->V2 V5->V1 V5->V2 V5->V4 V5->V6 V6->V4,V0->V2 V1->V2 V1->V4 V3->V6 V4->V2 V5->V2 V5->V4 V5->V6 V6->V4 V0-V5 V1-V5,tiered,0.2,True,V0->V2 V1->V2 V1->V4 V3->V6 V4->V2 V5->V1 V5->V2 V5->V4 V5->V6 V6->V4 V0-V5,V1,V2,6,6,3,1,1,bfs_exact,,V0|V5|V6,V0->V5|V5->V1,V5->V1,7,11,9,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.4}",0.00013637500000029945,0.00048420899999968015,3.437500000025295e-05,6.612500000002797e-05,0.0008562919999999252,9.745799999905103e-05,0.006536000000000541
inst_003524,erdos_renyi,20264443,V0->V1 V2->V5 V3->V1 V4->V1 V6->V1 V6->V3 V6->V4 V6->V5,V0->V1 V2->V5 V3->V1 V4->V1 V6->V1 V6->V5 V3-V6 V4-V6,tiered,0.2,True,V0->V1 V2->V5 V3->V1 V4->V1 V6->V1 V6->V3 V6->V4 V6->V5,V3,V1,6,6,2,1,1,bfs_exact,,V0|V4|V6,V6->V3|V6->V4,V6->V3|V6->V4,7,8,6,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.4}",6.683299999998837e-05,0.0005510419999996685,3.275000000080297e-05,4.3584000000151946e-05,0.0007726669999996716,7.575000000059617e-05,0.008484959000000458
