network,x,y,n_tiers,arm,intensity_bin,n_draws,n_eval,n_contradictory,n_survived,S,contradiction_rate,silent_failure_rate,instance_sha256
magic-niab,G257,YLD,4,xarm_tiered,0.05,5000,2975,2025,1672,0.562016806722689,0.405,0.2606,4d12ff25a9c2a537
magic-niab,G257,YR.FIELD,2,xarm_flip,0.0,1000,1000,0,870,0.87,0.0,0.13,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_flip,0.05,1000,961,39,740,0.7700312174817898,0.039,0.22099999999999997,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_flip,0.1,2000,1667,333,903,0.5416916616676665,0.1665,0.382,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_flip,0.15,1000,646,354,225,0.34829721362229105,0.354,0.421,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_flip,0.2,2000,718,1282,71,0.0988857938718663,0.641,0.32349999999999995,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_tiered,0.0,3000,2562,438,2031,0.7927400468384075,0.146,0.177,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_tiered,0.05,3000,2188,812,1033,0.47212065813528337,0.27066666666666667,0.385,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,2,xarm_tiered,0.1,4000,2763,1237,586,0.21208830980817953,0.30925,0.54425,b166427cf1ee99ec
magic-niab,G257,YR.FIELD,3,xarm_flip,0.0,1000,867,133,736,0.8489042675893888,0.133,0.13099999999999995,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_flip,0.05,2000,1432,568,813,0.5677374301675978,0.284,0.30949999999999994,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_flip,0.1,1000,540,460,114,0.2111111111111111,0.46,0.426,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_flip,0.15,1000,459,541,29,0.06318082788671024,0.541,0.43,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_flip,0.2,2000,649,1351,0,0.0,0.6755,0.3245,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_tiered,0.0,5000,3837,1163,2975,0.7753453218660412,0.2326,0.17239999999999997,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_tiered,0.05,4000,2372,1628,1049,0.4422428330522766,0.407,0.33075,09b883ee1e017305
magic-niab,G257,YR.FIELD,3,xarm_tiered,0.1,1000,560,440,185,0.33035714285714285,0.44,0.37500000000000006,09b883ee1e017305
magic-niab,G257,YR.FIELD,4,xarm_flip,0.0,1000,804,196,703,0.8743781094527363,0.196,0.10100000000000002,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_flip,0.05,2000,1177,823,785,0.6669498725573492,0.4115,0.19600000000000004,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_flip,0.1,1000,437,563,175,0.40045766590389015,0.563,0.26200000000000007,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_flip,0.15,2000,819,1181,180,0.21978021978021978,0.5905,0.3195,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_flip,0.2,2000,584,1416,14,0.023972602739726026,0.708,0.28500000000000003,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_flip,0.25,1000,199,801,0,0.0,0.801,0.19899999999999995,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_tiered,0.0,5000,4006,994,3369,0.8409885172241638,0.1988,0.12739999999999999,a8488b15b21a35d8
magic-niab,G257,YR.FIELD,4,xarm_tiered,0.05,5000,2975,2025,1672,0.562016806722689,0.405,0.2606,a8488b15b21a35d8
magic-niab,G257,YR.GLASS,2,xarm_flip,0.0,1000,1000,0,870,0.87,0.0,0.13,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_flip,0.05,1000,961,39,740,0.7700312174817898,0.039,0.22099999999999997,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_flip,0.1,2000,1667,333,903,0.5416916616676665,0.1665,0.382,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_flip,0.15,1000,646,354,225,0.34829721362229105,0.354,0.421,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_flip,0.2,2000,718,1282,71,0.0988857938718663,0.641,0.32349999999999995,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_tiered,0.0,3000,2562,438,2031,0.7927400468384075,0.146,0.177,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_tiered,0.05,3000,2188,812,1033,0.47212065813528337,0.27066666666666667,0.385,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,2,xarm_tiered,0.1,4000,2763,1237,586,0.21208830980817953,0.30925,0.54425,299b8db5abfcc6bb
magic-niab,G257,YR.GLASS,3,xarm_flip,0.0,1000,867,133,736,0.8489042675893888,0.133,0.13099999999999995,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_flip,0.05,2000,1432,568,813,0.5677374301675978,0.284,0.30949999999999994,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_flip,0.1,1000,540,460,114,0.2111111111111111,0.46,0.426,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_flip,0.15,1000,459,541,29,0.06318082788671024,0.541,0.43,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_flip,0.2,2000,649,1351,0,0.0,0.6755,0.3245,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_tiered,0.0,5000,3837,1163,2975,0.7753453218660412,0.2326,0.17239999999999997,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_tiered,0.05,4000,2372,1628,1049,0.4422428330522766,0.407,0.33075,8aec22a245599beb
magic-niab,G257,YR.GLASS,3,xarm_tiered,0.1,1000,560,440,185,0.33035714285714285,0.44,0.37500000000000006,8aec22a245599beb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.0,1000,804,196,703,0.8743781094527363,0.196,0.10100000000000002,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.05,2000,1177,823,785,0.6669498725573492,0.4115,0.19600000000000004,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.1,1000,437,563,175,0.40045766590389015,0.563,0.26200000000000007,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.15,2000,819,1181,180,0.21978021978021978,0.5905,0.3195,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.2,2000,584,1416,14,0.023972602739726026,0.708,0.28500000000000003,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_flip,0.25,1000,199,801,0,0.0,0.801,0.19899999999999995,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_tiered,0.0,5000,4006,994,3369,0.8409885172241638,0.1988,0.12739999999999999,53bed1b5eb4006bb
magic-niab,G257,YR.GLASS,4,xarm_tiered,0.05,5000,2975,2025,1672,0.562016806722689,0.405,0.2606,53bed1b5eb4006bb
magic-niab,G2835,FT,2,xarm_flip,0.0,1000,1000,0,881,0.881,0.0,0.119,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_flip,0.05,1000,961,39,765,0.7960457856399584,0.039,0.19599999999999995,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_flip,0.1,2000,1667,333,1096,0.6574685062987402,0.1665,0.28550000000000003,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_flip,0.15,1000,646,354,388,0.6006191950464397,0.354,0.25799999999999995,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_flip,0.2,2000,718,1282,381,0.5306406685236769,0.641,0.1685,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_tiered,0.0,3000,2562,438,2111,0.8239656518345043,0.146,0.15033333333333332,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_tiered,0.05,3000,2188,812,1353,0.6183729433272395,0.27066666666666667,0.2783333333333334,5bb72c6296dc5bf9
magic-niab,G2835,FT,2,xarm_tiered,0.1,4000,2763,1237,1268,0.45892146217879115,0.30925,0.37375,5bb72c6296dc5bf9
magic-niab,G2835,FT,3,xarm_flip,0.0,1000,867,133,754,0.8696655132641292,0.133,0.11299999999999996,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_flip,0.05,2000,1432,568,1043,0.7283519553072626,0.284,0.19449999999999998,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_flip,0.1,1000,540,460,353,0.6537037037037037,0.46,0.18700000000000003,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_flip,0.15,1000,459,541,265,0.5773420479302832,0.541,0.19399999999999998,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_flip,0.2,2000,649,1351,340,0.5238828967642527,0.6755,0.1545,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_tiered,0.0,5000,3837,1163,3312,0.8631743549648163,0.2326,0.10499999999999995,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_tiered,0.05,4000,2372,1628,1641,0.6918212478920742,0.407,0.18274999999999997,c20a51ec4435d83c
magic-niab,G2835,FT,3,xarm_tiered,0.1,1000,560,440,327,0.5839285714285715,0.44,0.233,c20a51ec4435d83c
magic-niab,G2835,FT,4,xarm_flip,0.0,1000,804,196,699,0.8694029850746269,0.196,0.105,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_flip,0.05,2000,1177,823,879,0.7468139337298216,0.4115,0.14899999999999997,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_flip,0.1,1000,437,563,299,0.6842105263157895,0.563,0.138,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_flip,0.15,2000,819,1181,525,0.6410256410256411,0.5905,0.14699999999999996,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_flip,0.2,2000,584,1416,333,0.5702054794520548,0.708,0.12550000000000003,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_flip,0.25,1000,199,801,103,0.5175879396984925,0.801,0.09599999999999997,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_tiered,0.0,5000,4006,994,3486,0.8701947079380928,0.1988,0.10400000000000002,ccb31a0204e105ee
magic-niab,G2835,FT,4,xarm_tiered,0.05,5000,2975,2025,2130,0.7159663865546219,0.405,0.16899999999999998,ccb31a0204e105ee
magic-niab,G2835,YLD,2,xarm_flip,0.0,1000,1000,0,881,0.881,0.0,0.119,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_flip,0.05,1000,961,39,765,0.7960457856399584,0.039,0.19599999999999995,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_flip,0.1,2000,1667,333,1096,0.6574685062987402,0.1665,0.28550000000000003,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_flip,0.15,1000,646,354,388,0.6006191950464397,0.354,0.25799999999999995,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_flip,0.2,2000,718,1282,381,0.5306406685236769,0.641,0.1685,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_tiered,0.0,3000,2562,438,2111,0.8239656518345043,0.146,0.15033333333333332,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_tiered,0.05,3000,2188,812,1353,0.6183729433272395,0.27066666666666667,0.2783333333333334,c9d3a6f8baf31979
magic-niab,G2835,YLD,2,xarm_tiered,0.1,4000,2763,1237,1268,0.45892146217879115,0.30925,0.37375,c9d3a6f8baf31979
magic-niab,G2835,YLD,3,xarm_flip,0.0,1000,867,133,754,0.8696655132641292,0.133,0.11299999999999996,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_flip,0.05,2000,1432,568,1043,0.7283519553072626,0.284,0.19449999999999998,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_flip,0.1,1000,540,460,353,0.6537037037037037,0.46,0.18700000000000003,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_flip,0.15,1000,459,541,265,0.5773420479302832,0.541,0.19399999999999998,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_flip,0.2,2000,649,1351,340,0.5238828967642527,0.6755,0.1545,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_tiered,0.0,5000,3837,1163,3312,0.8631743549648163,0.2326,0.10499999999999995,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_tiered,0.05,4000,2372,1628,1641,0.6918212478920742,0.407,0.18274999999999997,7b00d470bacc4506
magic-niab,G2835,YLD,3,xarm_tiered,0.1,1000,560,440,327,0.5839285714285715,0.44,0.233,7b00d470bacc4506
magic-niab,G2835,YLD,4,xarm_flip,0.0,1000,804,196,699,0.8694029850746269,0.196,0.105,304a655444345874
magic-niab,G2835,YLD,4,xarm_flip,0.05,2000,1177,823,879,0.7468139337298216,0.4115,0.14899999999999997,304a655444345874
magic-niab,G2835,YLD,4,xarm_flip,0.1,1000,437,563,299,0.6842105263157895,0.563,0.138,304a655444345874
magic-niab,G2835,YLD,4,xarm_flip,0.15,2000,819,1181,525,0.6410256410256411,0.5905,0.14699999999999996,304a655444345874
magic-niab,G2835,YLD,4,xarm_flip,0.2,2000,584,1416,333,0.5702054794520548,0.708,0.12550000000000003,304a655444345874
magic-niab,G2835,YLD,4,xarm_flip,0.25,1000,199,801,103,0.5175879396984925,0.801,0.09599999999999997,304a655444345874
magic-niab,G2835,YLD,4,xarm_tiered,0.0,5000,4006,994,3486,0.8701947079380928,0.1988,0.10400000000000002,304a655444345874
magic-niab,G2835,YLD,4,xarm_tiered,0.05,5000,2975,2025,2130,0.7159663865546219,0.405,0.16899999999999998,304a655444345874
magic-niab,G2835,YR.FIELD,2,xarm_flip,0.0,1000,1000,0,881,0.881,0.0,0.119,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_flip,0.05,1000,961,39,765,0.7960457856399584,0.039,0.19599999999999995,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_flip,0.1,2000,1667,333,1096,0.6574685062987402,0.1665,0.28550000000000003,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_flip,0.15,1000,646,354,388,0.6006191950464397,0.354,0.25799999999999995,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_flip,0.2,2000,718,1282,381,0.5306406685236769,0.641,0.1685,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_tiered,0.0,3000,2562,438,2111,0.8239656518345043,0.146,0.15033333333333332,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_tiered,0.05,3000,2188,812,1353,0.6183729433272395,0.27066666666666667,0.2783333333333334,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,2,xarm_tiered,0.1,4000,2763,1237,1268,0.45892146217879115,0.30925,0.37375,ae4a3dc7834a9b99
magic-niab,G2835,YR.FIELD,3,xarm_flip,0.0,1000,867,133,754,0.8696655132641292,0.133,0.11299999999999996,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_flip,0.05,2000,1432,568,1043,0.7283519553072626,0.284,0.19449999999999998,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_flip,0.1,1000,540,460,353,0.6537037037037037,0.46,0.18700000000000003,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_flip,0.15,1000,459,541,265,0.5773420479302832,0.541,0.19399999999999998,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_flip,0.2,2000,649,1351,340,0.5238828967642527,0.6755,0.1545,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_tiered,0.0,5000,3837,1163,3312,0.8631743549648163,0.2326,0.10499999999999995,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_tiered,0.05,4000,2372,1628,1641,0.6918212478920742,0.407,0.18274999999999997,252b262840771c7a
magic-niab,G2835,YR.FIELD,3,xarm_tiered,0.1,1000,560,440,327,0.5839285714285715,0.44,0.233,252b262840771c7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.0,1000,804,196,699,0.8694029850746269,0.196,0.105,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.05,2000,1177,823,879,0.7468139337298216,0.4115,0.14899999999999997,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.1,1000,437,563,299,0.6842105263157895,0.563,0.138,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.15,2000,819,1181,525,0.6410256410256411,0.5905,0.14699999999999996,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.2,2000,584,1416,333,0.5702054794520548,0.708,0.12550000000000003,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_flip,0.25,1000,199,801,103,0.5175879396984925,0.801,0.09599999999999997,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_tiered,0.0,5000,4006,994,3486,0.8701947079380928,0.1988,0.10400000000000002,47068e8887132a7a
magic-niab,G2835,YR.FIELD,4,xarm_tiered,0.05,5000,2975,2025,2130,0.7159663865546219,0.405,0.16899999999999998,47068e8887132a7a
mediator,I,Y,2,xarm_flip,1.0,2000,1338,662,0,0.0,0.331,0.669,924d8dda8aed61d8
mediator,I,Y,2,xarm_flip,2.0,1000,1000,0,0,0.0,0.0,1.0,924d8dda8aed61d8
mediator,I,Y,2,xarm_tiered,0.0,2000,2000,0,2000,1.0,0.0,0.0,924d8dda8aed61d8
mediator,I,Y,2,xarm_tiered,0.5,5000,3721,1279,0,0.0,0.2558,0.7442,924d8dda8aed61d8
mediator,I,Y,2,xarm_tiered,1.0,3000,2490,510,0,0.0,0.17,0.83,924d8dda8aed61d8
mediator,I,Y,3,xarm_flip,0.75,1000,499,501,258,0.5170340681362725,0.501,0.24100000000000002,ffd52980b9f75d38
mediator,I,Y,3,xarm_flip,1.25,1000,335,665,0,0.0,0.665,0.33499999999999996,ffd52980b9f75d38
mediator,I,Y,3,xarm_flip,1.75,1000,491,509,0,0.0,0.509,0.491,ffd52980b9f75d38
mediator,I,Y,3,xarm_flip,2.25,1000,1000,0,0,0.0,0.0,1.0,ffd52980b9f75d38
mediator,I,Y,3,xarm_tiered,0.0,2000,2000,0,2000,1.0,0.0,0.0,ffd52980b9f75d38
mediator,I,Y,3,xarm_tiered,0.5,5000,4401,599,2526,0.5739604635310157,0.1198,0.37499999999999994,ffd52980b9f75d38
mediator,I,Y,3,xarm_tiered,1.0,3000,2380,620,258,0.10840336134453782,0.20666666666666667,0.7073333333333333,ffd52980b9f75d38
mediator,I,Y,4,xarm_flip,0.4,1000,409,591,219,0.5354523227383863,0.591,0.19000000000000003,fe367a8911700757
mediator,I,Y,4,xarm_flip,0.8,1000,194,806,93,0.4793814432989691,0.806,0.10099999999999996,fe367a8911700757
mediator,I,Y,4,xarm_flip,1.2,1000,233,767,0,0.0,0.767,0.23299999999999998,fe367a8911700757
mediator,I,Y,4,xarm_flip,1.6,1000,371,629,0,0.0,0.629,0.371,fe367a8911700757
mediator,I,Y,4,xarm_flip,2.0,1000,1000,0,0,0.0,0.0,1.0,fe367a8911700757
mediator,I,Y,4,xarm_tiered,0.0,2000,2000,0,2000,1.0,0.0,0.0,fe367a8911700757
mediator,I,Y,4,xarm_tiered,0.2,5000,4235,765,2546,0.6011806375442739,0.153,0.33780000000000004,fe367a8911700757
mediator,I,Y,4,xarm_tiered,0.6,3000,2216,784,557,0.25135379061371843,0.2613333333333333,0.553,fe367a8911700757
mediator,X,I,4,xarm_flip,0.4,1000,409,591,0,0.0,0.591,0.40900000000000003,9cc41e7dc127f460
mediator,X,I,4,xarm_flip,0.8,1000,194,806,0,0.0,0.806,0.19399999999999995,9cc41e7dc127f460
mediator,X,I,4,xarm_flip,1.2,1000,233,767,0,0.0,0.767,0.23299999999999998,9cc41e7dc127f460
mediator,X,I,4,xarm_flip,1.6,1000,371,629,0,0.0,0.629,0.371,9cc41e7dc127f460
mediator,X,I,4,xarm_flip,2.0,1000,1000,0,0,0.0,0.0,1.0,9cc41e7dc127f460
mediator,X,I,4,xarm_tiered,0.0,2000,2000,0,2000,1.0,0.0,0.0,9cc41e7dc127f460
mediator,X,I,4,xarm_tiered,0.2,5000,4235,765,841,0.1985832349468713,0.153,0.6788000000000001,9cc41e7dc127f460
mediator,X,I,4,xarm_tiered,0.6,3000,2216,784,50,0.02256317689530686,0.2613333333333333,0.7220000000000001,9cc41e7dc127f460
mediator,X,Y,4,xarm_flip,0.4,1000,409,591,0,0.0,0.591,0.40900000000000003,9cc41e7dc127f460
mediator,X,Y,4,xarm_flip,0.8,1000,194,806,0,0.0,0.806,0.19399999999999995,9cc41e7dc127f460
mediator,X,Y,4,xarm_flip,1.2,1000,233,767,0,0.0,0.767,0.23299999999999998,9cc41e7dc127f460
mediator,X,Y,4,xarm_flip,1.6,1000,371,629,0,0.0,0.629,0.371,9cc41e7dc127f460
mediator,X,Y,4,xarm_flip,2.0,1000,1000,0,0,0.0,0.0,1.0,9cc41e7dc127f460
mediator,X,Y,4,xarm_tiered,0.0,2000,2000,0,2000,1.0,0.0,0.0,9cc41e7dc127f460
mediator,X,Y,4,xarm_tiered,0.2,5000,4235,765,841,0.1985832349468713,0.153,0.6788000000000001,9cc41e7dc127f460
mediator,X,Y,4,xarm_tiered,0.6,3000,2216,784,50,0.02256317689530686,0.2613333333333333,0.7220000000000001,9cc41e7dc127f460
munin1,R_MED_RD_EW,R_MED_CV_EW,3,xarm_flip,0.0,2000,1676,324,1062,0.6336515513126492,0.162,0.307,0bbbf9ccd8d1647f
munin1,R_MED_RD_EW,R_MED_CV_EW,3,xarm_tiered,0.0,10000,4921,5079,4354,0.8847795163584637,0.5079,0.056699999999999987,0bbbf9ccd8d1647f
munin1,R_MED_RD_EW,R_MED_CV_EW,4,xarm_flip,0.0,2000,1624,376,1215,0.7481527093596059,0.188,0.20450000000000004,944e99c9ab2e3339
munin1,R_MED_RD_EW,R_MED_CV_EW,4,xarm_tiered,0.0,10000,4667,5333,4330,0.9277908720805657,0.5333,0.03370000000000001,944e99c9ab2e3339
paths,1,D,2,xarm_flip,1.35,1000,1000,0,0,0.0,0.0,1.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.05,2000,393,1607,393,1.0,0.8035,0.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.15,2000,48,1952,48,1.0,0.976,0.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.35,1000,18,982,18,1.0,0.982,0.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.45,2000,9,1991,9,1.0,0.9955,0.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.6,2000,5,1995,5,1.0,0.9975,0.0,0dbaa8c69cdf0889
paths,1,D,2,xarm_tiered,0.65,1000,2,998,2,1.0,0.998,0.0,0dbaa8c69cdf0889
paths,1,D,3,xarm_flip,0.85,1000,491,509,491,1.0,0.509,0.0,ae773d579336718e
paths,1,D,3,xarm_flip,1.5,1000,1000,0,0,0.0,0.0,1.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.0,1000,296,704,296,1.0,0.704,0.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.05,1000,90,910,90,1.0,0.91,0.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.1,3000,61,2939,61,1.0,0.9796666666666667,0.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.25,2000,4,1996,4,1.0,0.998,0.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.4,1000,1,999,1,1.0,0.999,0.0,ae773d579336718e
paths,1,D,3,xarm_tiered,0.75,1000,1,999,1,1.0,0.999,0.0,ae773d579336718e
paths,1,D,4,xarm_flip,0.6,1000,338,662,338,1.0,0.662,0.0,30236f75fed11e39
paths,1,D,4,xarm_flip,1.1,1000,331,669,331,1.0,0.669,0.0,30236f75fed11e39
paths,1,D,4,xarm_flip,1.5,1000,1000,0,0,0.0,0.0,1.0,30236f75fed11e39
paths,1,D,4,xarm_tiered,0.0,1000,278,722,278,1.0,0.722,0.0,30236f75fed11e39
paths,1,D,4,xarm_tiered,0.05,2000,132,1868,132,1.0,0.934,0.0,30236f75fed11e39
paths,1,D,4,xarm_tiered,0.1,3000,32,2968,32,1.0,0.9893333333333333,0.0,30236f75fed11e39
paths,1,E,2,xarm_flip,1.35,1000,1000,0,0,0.0,0.0,1.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.05,2000,393,1607,393,1.0,0.8035,0.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.15,2000,48,1952,48,1.0,0.976,0.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.35,1000,18,982,18,1.0,0.982,0.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.45,2000,9,1991,9,1.0,0.9955,0.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.6,2000,5,1995,5,1.0,0.9975,0.0,d513c1abcd9df579
paths,1,E,2,xarm_tiered,0.65,1000,2,998,2,1.0,0.998,0.0,d513c1abcd9df579
paths,1,E,3,xarm_flip,0.85,1000,491,509,491,1.0,0.509,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_flip,1.5,1000,1000,0,0,0.0,0.0,1.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.0,1000,296,704,296,1.0,0.704,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.05,1000,90,910,90,1.0,0.91,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.1,3000,61,2939,61,1.0,0.9796666666666667,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.25,2000,4,1996,4,1.0,0.998,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.4,1000,1,999,1,1.0,0.999,0.0,b6e2206a6ae00fe4
paths,1,E,3,xarm_tiered,0.75,1000,1,999,1,1.0,0.999,0.0,b6e2206a6ae00fe4
paths,1,E,4,xarm_flip,0.6,1000,338,662,338,1.0,0.662,0.0,30c116b5791b7663
paths,1,E,4,xarm_flip,1.1,1000,331,669,331,1.0,0.669,0.0,30c116b5791b7663
paths,1,E,4,xarm_flip,1.5,1000,1000,0,0,0.0,0.0,1.0,30c116b5791b7663
paths,1,E,4,xarm_tiered,0.0,1000,278,722,278,1.0,0.722,0.0,30c116b5791b7663
paths,1,E,4,xarm_tiered,0.05,2000,132,1868,132,1.0,0.934,0.0,30c116b5791b7663
paths,1,E,4,xarm_tiered,0.1,3000,32,2968,32,1.0,0.9893333333333333,0.0,30c116b5791b7663
paths,10,D,4,xarm_flip,0.6,1000,338,662,0,0.0,0.662,0.33799999999999997,741570ac7d683f43
paths,10,D,4,xarm_flip,1.1,1000,331,669,0,0.0,0.669,0.33099999999999996,741570ac7d683f43
paths,10,D,4,xarm_flip,1.5,1000,1000,0,0,0.0,0.0,1.0,741570ac7d683f43
paths,10,D,4,xarm_tiered,0.0,1000,278,722,263,0.9460431654676259,0.722,0.015000000000000001,741570ac7d683f43
paths,10,D,4,xarm_tiered,0.05,2000,132,1868,108,0.8181818181818182,0.934,0.011999999999999986,741570ac7d683f43
paths,10,D,4,xarm_tiered,0.1,3000,32,2968,25,0.78125,0.9893333333333333,0.0023333333333333435,741570ac7d683f43
paths,2,D,2,xarm_flip,1.35,1000,1000,0,0,0.0,0.0,1.0,0dbaa8c69cdf0889
paths,2,D,2,xarm_tiered,0.05,2000,393,1607,393,1.0,0.8035,0.0,0dbaa8c69cdf0889
paths,2,D,2,xarm_tiered,0.15,2000,48,1952,48,1.0,0.976,0.0,0dbaa8c69cdf0889
