origin,network,base_id,component_size,separation,base_seed,treatment,outcome,proposal_id,proposal_size,label,n_on_path,orientations,gate,status,n_menu_members,n_valid_menu_members,n_sem_valid,n_sem_total,achievable_utility_median,achievable_utility_q25,achievable_utility_q75,winning_member_index,winning_member_source,winning_members_encoded,representative_sem_k,assumes,method,oracle,exact,radius_timed_out,r_val,max_abs_bias_check,front_utility
synthetic,,c08_s01_cov100_seed1773969257,8,1,1773969257,X,Y,c08_s01_cov100_seed1773969257__p0046_k07,7,conservative,0,C00->C02;C00->C05;C00->C06;C03->C04;C05->C06;X->C03;X->C07,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s01_cov100_seed1773969257,8,1,1773969257,X,Y,c08_s01_cov100_seed1773969257__p0047_k07,7,conservative,0,C00->C02;C00->C05;C00->X;C03->C04;C05->C06;X->C03;X->C07,fast_gate,ok,7,5,20,20,0.892944679993098,0.8143747009327015,1.2734199334815708,2,O_plus_v0,C00;C02;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
synthetic,,c08_s01_cov100_seed1773969257,8,1,1773969257,X,Y,c08_s01_cov100_seed1773969257__p0048_k07,7,conservative,0,C00->C02;C00->C06;C00->X;C03->C04;C05->C06;X->C03;X->C07,fast_gate,ok,7,5,20,20,0.892944679993098,0.8143747009327015,1.2734199334815708,2,O_plus_v0,C00;C02;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
synthetic,,c08_s01_cov100_seed1773969257,8,1,1773969257,X,Y,c08_s01_cov100_seed1773969257__p0049_k08,8,conservative,0,C00->C02;C00->C05;C00->C06;C00->X;C03->C04;C05->C06;X->C03;X->C07,fast_gate,ok,7,5,20,20,0.892944679993098,0.8143747009327015,1.2734199334815708,2,O_plus_v0,C00;C02;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0000_k01,1,conservative,0,C00->C01,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0001_k01,1,conservative,0,C00->C04,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0002_k01,1,conservative,0,C01->C02,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0003_k01,1,conservative,0,C02->C07,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0004_k01,1,conservative,0,C02->X,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0005_k01,1,conservative,0,C04->C05,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0006_k01,1,conservative,0,C05->C06,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0007_k02,2,conservative,0,C00->C01;C01->C02,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0008_k02,2,conservative,0,C00->C01;C02->X,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0009_k02,2,conservative,0,C00->C01;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0010_k02,2,conservative,0,C00->C01;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0011_k02,2,conservative,0,C01->C02;C02->X,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0012_k02,2,conservative,0,C01->C02;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0013_k02,2,conservative,0,C01->C02;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0014_k02,2,conservative,0,C02->C07;C05->C06,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0015_k03,3,conservative,0,C00->C01;C02->C07;C02->X,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0016_k03,3,conservative,0,C00->C01;C02->C07;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0017_k03,3,conservative,0,C00->C04;C01->C02;C02->C07,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0018_k03,3,conservative,0,C00->C04;C01->C02;C02->X,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0019_k03,3,conservative,0,C00->C04;C01->C02;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0020_k03,3,conservative,0,C01->C02;C02->C07;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0021_k03,3,conservative,0,C01->C02;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0022_k03,3,conservative,0,C02->C07;C02->X;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0023_k04,4,conservative,0,C00->C01;C00->C04;C01->C02;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0024_k04,4,conservative,0,C00->C01;C00->C04;C02->X;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0025_k04,4,conservative,0,C00->C01;C00->C04;C02->X;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0026_k04,4,conservative,0,C00->C01;C01->C02;C02->C07;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0027_k04,4,conservative,0,C00->C01;C01->C02;C02->C07;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0028_k04,4,conservative,0,C00->C01;C01->C02;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0029_k04,4,conservative,0,C01->C02;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0030_k04,4,conservative,0,C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0031_k05,5,conservative,0,C00->C01;C00->C04;C01->C02;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0032_k05,5,conservative,0,C00->C01;C00->C04;C02->C07;C02->X;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0033_k05,5,conservative,0,C00->C01;C00->C04;C02->C07;C02->X;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0034_k05,5,conservative,0,C00->C01;C01->C02;C02->C07;C02->X;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0035_k05,5,conservative,0,C00->C01;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0036_k05,5,conservative,0,C00->C04;C01->C02;C02->C07;C02->X;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0037_k05,5,conservative,0,C00->C04;C01->C02;C02->C07;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0038_k05,5,conservative,0,C00->C04;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0039_k06,6,conservative,0,C00->C01;C00->C04;C01->C02;C02->C07;C02->X;C04->C05,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0040_k06,6,conservative,0,C00->C01;C00->C04;C01->C02;C02->C07;C02->X;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0041_k06,6,conservative,0,C00->C01;C00->C04;C01->C02;C02->C07;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0042_k06,6,conservative,0,C00->C01;C00->C04;C01->C02;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0043_k06,6,conservative,0,C00->C01;C00->C04;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0044_k06,6,conservative,0,C00->C01;C01->C02;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0045_k06,6,conservative,0,C00->C04;C01->C02;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed573833528,8,3,573833528,X,Y,c08_s03_cov100_seed573833528__p0046_k07,7,conservative,0,C00->C01;C00->C04;C01->C02;C02->C07;C02->X;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,2.723053063544656,1.8278299080900202,3.95617377473322,5,O_plus_v2,C00;C04;W,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,3.4416913763379853e-15,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0000_k01,1,conservative,0,C00->C01,fast_gate,ok,10,8,20,20,2.566794162517663,1.8101566579248949,3.7991981181506778,7,O_true,C00;W,13,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,6.217248937900877e-15,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0001_k01,1,conservative,0,C00->C04,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0002_k01,1,conservative,0,C00->C05,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0003_k01,1,conservative,0,C01->C04,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0004_k01,1,conservative,0,C04->C05,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0005_k01,1,conservative,0,C06->C07,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0006_k02,2,conservative,0,C00->C01;C00->C05,fast_gate,ok,10,8,20,20,2.566794162517663,1.8101566579248949,3.7991981181506778,7,O_true,C00;W,13,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,6.217248937900877e-15,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0007_k02,2,conservative,0,C00->C01;C01->C04,fast_gate,ok,10,8,20,20,2.566794162517663,1.8101566579248949,3.7991981181506778,7,O_true,C00;W,13,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,6.217248937900877e-15,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0008_k02,2,conservative,0,C00->C04;C04->C05,fast_gate,no_menu_member_valid,10,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0009_k02,2,conservative,0,C00->C06;C01->C02,fast_gate,ok,10,8,20,20,2.566794162517663,1.8101566579248949,3.7991981181506778,7,O_true,C00;W,13,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,6.217248937900877e-15,False
synthetic,,c08_s03_cov100_seed1286616110,8,3,1286616110,X,Y,c08_s03_cov100_seed1286616110__p0010_k02,2,conservative,0,C00->C06;C02->X,fast_gate,ok,10,8,20,20,2.566794162517663,1.8101566579248949,3.7991981181506778,7,O_true,C00;W,13,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.217248937900877e-15,False
