instance_id,generator,generator_params_json,n,seed,knows_fraction,corruption_name,corruption_rate,n_undirected_cpdag,n_k0,x,y,z_size,z,r_val,r_val_method,r_val_seconds,r_val_exact,theta_z,tau_true,beta_top,r0_d,staircase_json,traversal_limit_d,monotone_violation,k_false,realised_error_effect,beta_up_at_kfalse,beta_up_at_kfalse_is_lower_bound,certificate_holds,conservativeness_ratio,staircase_shape,staircase_n_distinct,staircase_total_rise,cost_incremental_seconds,cost_incremental_states,cost_incremental_shells,cost_incremental_radius,cost_bisection_seconds,cost_bisection_states,cost_bisection_shells,cost_bisection_radius,cost_disagreement,cost_greedy_seconds,cost_greedy_states,cost_greedy_radius,cost_greedy_tight,states_saved_subsample,states_saved_below_rval,old_reps_subsample,old_r_eps_json,old_new_disagree_count,old_new_disagree_direction,old_mean_abs_bias_monotone,status,notes,timing_total_seconds,r_eps_0.01,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.25,r_eps_0.5,r_eps_1
inst_003707,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20264623,1.0,omit,0.3,7,6,V5,V8,3,V2|V4|V6,1,local_up_fast,0.00025254199863411486,True,-0.24544905299513467,-0.2454490529951347,0.5079734050922512,1,"[[0, 0.0], [1, 0.26252435209711644]]",1,False,0,2.7755575615628914e-17,0.0,False,True,nan,step,2,0.26252435209711644,0.0016467919922433794,3,1,1,0.009989292011596262,25,4,1,False,0.0015927919885143638,6,1,True,False,-1,False,,-1,,,ok,,0.015874957985943183,1,1,1,1,1,1,1
inst_003789,erdos_renyi,"{""edge_prob"": 0.25}",6,20264705,1.0,flip,0.15,1,1,V5,V1,2,V0|V4,1,local_up_fast,5.6374992709606886e-05,True,-0.5819830163229628,-0.5819830163229628,0.27562860290267754,1,"[[0, 0.0], [1, 0.27562860290267754]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.27562860290267754,2.8916983865201473e-05,1,1,-1,2.649999805726111e-05,1,1,-1,False,2.7000001864507794e-05,1,-1,True,True,1,False,,-1,,,ok,,0.0004436250019352883,1,1,1,1,1,-1,-1
inst_003804,erdos_renyi,"{""edge_prob"": 0.25}",8,20264720,0.4,none,0.0,4,3,V1,V6,1,V7,2,local_up_fast,0.00017691700486466289,True,0.6512766872801251,0.6512766872801251,0.7647798660136076,2,"[[0, 0.0], [1, 0.0], [2, 0.7647798660136076]]",2,False,0,0.0,0.0,False,True,nan,step,2,0.7647798660136076,0.00024399999529123306,3,1,2,0.00023212499218061566,4,2,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009139834000962,2,2,2,2,2,2,2
inst_003817,erdos_renyi,"{""edge_prob"": 0.25}",10,20264733,0.4,flip,0.15,4,3,V8,V5,3,V0|V3|V9,1,local_up_fast,0.00012304098345339298,True,0.6334018876687829,0.633401887668783,0.6334018876687826,1,"[[0, 0.0], [1, 0.6334018876687826], [2, 0.6334018876687826], [3, 0.6334018876687826]]",3,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.6334018876687826,0.00019020898616872728,1,1,-1,0.00018562498735263944,1,1,-1,False,0.0009129999962169677,6,-1,True,False,-1,False,,-1,,,ok,,0.003066542005399242,1,1,1,1,1,1,-1
inst_003822,erdos_renyi,"{""edge_prob"": 0.25}",10,20264738,0.7,flip,0.3,4,4,V6,V5,2,V2|V8,2,local_up_fast,0.00025658399681560695,True,1.208462533792837,1.2084625337928372,0.4056186983932133,2,"[[0, 0.0], [1, 0.0], [2, 0.40561869839321285], [3, 0.4056186983932133], [4, 0.4056186983932133]]",4,False,1,2.220446049250313e-16,0.0,False,True,nan,step,2,0.4056186983932133,0.000519749999511987,1,1,-1,0.0004811250255443156,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007978458015714,2,2,2,2,2,-1,-1
inst_003824,erdos_renyi,"{""edge_prob"": 0.25}",10,20264740,1.0,none,0.0,4,4,V8,V5,3,V2|V3|V9,3,local_up_fast,0.00042033300269395113,True,0.6956966157413421,0.6956966157413421,0.21600170084623566,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.21600170084623566], [4, 0.21600170084623566]]",4,False,0,0.0,0.0,False,True,nan,step,2,0.21600170084623566,9.32919792830944e-05,1,1,-1,9.124999633058906e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007312041008845,3,3,3,3,3,-1,-1
inst_003830,erdos_renyi,"{""edge_prob"": 0.25}",12,20264746,0.4,flip,0.3,4,4,V08,V07,2,V00|V10,3,local_up_fast,0.0005156660045031458,True,-0.819274921991134,-0.8192749219911342,0.37080784794816035,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.37080784794816035], [4, 0.37080784794816035]]",4,False,2,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.37080784794816035,0.00010883301729336381,1,1,-1,0.00010545901022851467,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009743958013132,3,3,3,3,3,-1,-1
inst_003832,erdos_renyi,"{""edge_prob"": 0.25}",12,20264748,0.7,none,0.0,3,2,V05,V11,4,V01|V03|V06|V08,1,local_up_fast,0.00014650000957772136,True,0.2722782474905521,0.27227824749055224,0.07937942979481633,1,"[[0, 0.0], [1, 0.07937942979481633], [2, 0.07937942979481633]]",2,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.07937942979481633,6.53750030323863e-05,1,1,-1,6.091699469834566e-05,1,1,-1,False,0.00021162498160265386,3,-1,True,False,-1,False,,-1,,,ok,,0.00112133301445283,1,1,1,1,1,-1,-1
inst_003855,erdos_renyi,"{""edge_prob"": 0.35}",7,20264771,0.4,omit,0.3,5,1,V2,V1,2,V0|V4,1,local_up_fast,0.00019325001630932093,True,-1.657237672648889,-1.6572376726488893,0.36875823841154487,1,"[[0, 0.0], [1, 0.36875823841154487]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.36875823841154487,0.00021574998390860856,1,1,-1,0.0002116659888997674,1,1,-1,False,0.00021416600793600082,1,-1,True,False,-1,False,,-1,,,ok,,0.0016853749984875321,1,1,1,1,-1,-1,-1
inst_003859,erdos_renyi,"{""edge_prob"": 0.35}",7,20264775,0.7,omit,0.3,7,4,V5,V3,1,V0,1,local_up_fast,0.00022395799169316888,True,-0.37391488297584263,-0.37391488297584263,0.38865082551664,1,"[[0, 0.0], [1, 0.38865082551664]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.38865082551664,0.0011702920019160956,3,1,1,0.0024794159980956465,9,3,1,False,0.0006207500118762255,4,1,True,True,1,False,,-1,,,ok,,0.006490708008641377,1,1,1,1,1,1,1
inst_003863,erdos_renyi,"{""edge_prob"": 0.35}",7,20264779,1.0,omit,0.3,5,3,V6,V3,2,V4|V5,1,local_up_fast,0.00012979097664356232,True,-0.5017637037904511,-0.5017637037904512,0.16369721897051892,1,"[[0, 0.0], [1, 0.16369721897051892], [2, 0.16369721897051892], [3, 0.16369721897051892]]",3,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.16369721897051892,7.891698624007404e-05,1,1,-1,8.087500464171171e-05,1,1,-1,False,0.0005963750008959323,6,-1,True,False,-1,False,,-1,,,ok,,0.0018827500171028078,1,1,1,1,1,-1,-1
inst_003874,erdos_renyi,"{""edge_prob"": 0.35}",8,20264790,1.0,flip,0.3,4,4,V4,V5,0,,1,local_up_fast,0.00011037499643862247,True,0.8865178954063238,0.39545597899480384,0.8865178954063238,1,"[[0, 0.0], [1, 0.49106191641152], [2, 0.8865178954063238], [3, 0.8865178954063238], [4, 0.8865178954063238]]",4,False,1,0.4910619164115199,0.49106191641152,False,True,0.9999999999999998,ramp,3,0.8865178954063238,0.0001345830096397549,1,1,-1,0.0001314579858444631,1,1,-1,False,0.0012076249986421317,10,-1,True,False,-1,False,,-1,,,ok,,0.0037062090123072267,1,1,1,1,1,1,-1
inst_003894,erdos_renyi,"{""edge_prob"": 0.35}",12,20264810,0.7,flip,0.3,5,5,V02,V08,7,V00|V01|V03|V05|V06|V09|V11,4,local_up_fast,0.0010122910025529563,True,1.8624019904087892,1.8624019904087916,0.4264335715681786,4,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.4264335715681786], [5, 0.4264335715681786]]",5,False,1,2.4424906541753444e-15,0.0,False,True,nan,step,2,0.4264335715681786,0.000149500003317371,1,1,-1,0.0001489589922130108,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00651612499496,4,4,4,4,-1,-1,-1
inst_003896,erdos_renyi,"{""edge_prob"": 0.35}",12,20264812,1.0,none,0.0,8,8,V02,V04,4,V01|V05|V09|V11,2,local_up_fast,0.001099332992453128,True,4.1063294978517915,4.10632949785179,1.685109809798501,2,"[[0, 0.0], [1, 0.0], [2, 1.685109809798501], [3, 1.685109809798501], [4, 1.685109809798501], [5, 1.685109809798501], [6, 1.685109809798501], [7, 1.685109809798501], [8, 1.685109809798501]]",8,False,0,1.7763568394002505e-15,0.0,False,True,nan,step,2,1.685109809798501,0.00024187497911043465,1,1,-1,0.00024112500250339508,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.010031332989456,2,2,2,2,2,-1,-1
inst_003907,erdos_renyi,"{""edge_prob"": 0.5}",6,20264823,0.7,omit,0.3,5,4,V0,V2,1,V3,1,local_up_fast,0.0001322499883826822,True,-0.34667328285036597,-0.3466732828503658,0.5334793845622819,1,"[[0, 0.0], [1, 0.5334793845622818]]",1,False,0,1.6653345369377348e-16,0.0,False,True,nan,step,2,0.5334793845622818,0.0008945830049924552,3,1,1,0.001926291995914653,10,3,1,False,0.0004946250119246542,4,1,True,False,-1,False,,-1,,,ok,,0.004844124981900677,1,1,1,1,1,1,1
inst_003910,erdos_renyi,"{""edge_prob"": 0.5}",6,20264826,1.0,flip,0.3,6,6,V2,V1,0,,1,local_up_fast,0.00012875001993961632,True,-0.2666582268635661,-0.4531903972352769,0.2666582268635661,1,"[[0, 0.0], [1, 0.2666582268635661], [2, 0.2666582268635661], [3, 0.2666582268635661], [4, 0.2666582268635661], [5, 0.2666582268635661], [6, 0.2666582268635661]]",6,False,2,0.18653217037171077,0.2666582268635661,False,True,0.6995177781150878,step,2,0.2666582268635661,0.0005057500093244016,1,1,-1,0.00048725001397542655,1,1,-1,False,0.0051777920161839575,21,-1,True,False,-1,False,,-1,,,ok,,0.020590958010870963,1,1,1,1,1,1,-1
inst_003913,erdos_renyi,"{""edge_prob"": 0.5}",7,20264829,0.4,flip,0.15,5,4,V2,V6,1,V4,1,local_up_fast,0.00013275002129375935,True,-3.3318623285216873,-3.3318623285216873,3.767932771634629,1,"[[0, 0.0], [1, 0.4360704431129401], [2, 2.637426183642215], [3, 3.767932771634629]]",3,False,0,0.0,0.0,False,True,nan,ramp,4,3.767932771634629,0.0036288329865783453,10,3,3,0.0034241669927723706,9,3,3,False,0.0021114160190336406,9,3,True,False,-1,False,,-1,,,ok,,0.014057082997169346,1,1,1,1,2,2,3
inst_003938,erdos_renyi,"{""edge_prob"": 0.5}",10,20264854,0.4,flip,0.3,2,2,V4,V5,2,V7|V8,1,local_up_fast,0.00014054201892577112,True,-2.1489421557566137,-2.148942155756613,0.9142892752284957,1,"[[0, 0.0], [1, 0.6048266445166832], [2, 0.9142892752284957]]",2,False,0,8.881784197001252e-16,0.0,False,True,nan,ramp,3,0.9142892752284957,0.00014354198356159031,1,1,-1,0.0001361659960821271,1,1,-1,False,0.00030212500132620335,3,-1,True,True,1,False,,-1,,,ok,,0.0016474169970024377,1,1,1,1,1,-1,-1
inst_003944,erdos_renyi,"{""edge_prob"": 0.5}",10,20264860,1.0,none,0.0,8,8,V4,V5,5,V3|V6|V7|V8|V9,1,local_up_fast,0.000282666995190084,True,2.7311258849151328,2.731125884915132,2.0461205232914335,1,"[[0, 0.0], [1, 1.910501965793465], [2, 1.910501965793465], [3, 1.910501965793465], [4, 2.0461205232914335], [5, 2.0461205232914335], [6, 2.0461205232914335], [7, 2.0461205232914335], [8, 2.0461205232914335]]",8,False,0,8.881784197001252e-16,0.0,False,True,nan,ramp,3,2.0461205232914335,0.0005232919938862324,1,1,-1,0.0005187919887248427,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008427791995928,1,1,1,1,1,1,-1
inst_003946,erdos_renyi,"{""edge_prob"": 0.5}",10,20264862,1.0,flip,0.3,3,3,V4,V7,1,V1,1,local_up_fast,0.00013829200179316103,True,0.7355110526825726,1.6305410778622926,0.8950300251797187,1,"[[0, 0.0], [1, 0.8950300251797187]]",1,False,1,0.8950300251797201,0.8950300251797187,False,True,1.0000000000000016,step,2,0.8950300251797187,0.00035779201425611973,3,1,1,0.0006850420031696558,7,3,1,False,0.00027558300644159317,3,1,True,False,-1,False,,-1,,,ok,,0.0021277499909047037,1,1,1,1,1,1,1
inst_003957,erdos_renyi,"{""edge_prob"": 0.5}",12,20264873,1.0,flip,0.15,3,3,V00,V06,6,V01|V02|V04|V07|V08|V11,1,local_up_fast,0.00022395799169316888,True,-1.4570282757303126,-1.4570282757303126,1.2029825056362229,1,"[[0, 0.0], [1, 1.2029825056362229], [2, 1.2029825056362229], [3, 1.2029825056362229]]",3,False,0,0.0,0.0,False,True,nan,step,2,1.2029825056362229,6.674998439848423e-05,1,1,-1,6.316698272712529e-05,1,1,-1,False,0.0006742920086253434,6,-1,True,False,-1,False,,-1,,,ok,,0.002323457971215248,1,1,1,1,1,1,-1
inst_003958,erdos_renyi,"{""edge_prob"": 0.5}",12,20264874,1.0,flip,0.3,3,3,V10,V00,0,,1,local_up_fast,0.00023875001352280378,True,0.6235669601684118,0.29667700652102247,0.32688995364738943,1,"[[0, 0.0], [1, 0.32688995364738943], [2, 0.32688995364738943], [3, 0.32688995364738943]]",3,False,1,0.3268899536473894,0.32688995364738943,False,True,0.9999999999999998,step,2,0.32688995364738943,0.00010837498120963573,1,1,-1,0.00010824998025782406,1,1,-1,False,0.0009786250011529773,6,-1,True,False,-1,False,,-1,,,ok,,0.0031217910000123084,1,1,1,1,1,1,-1
inst_004029,scale_free,"{""m_attach"": 2}",6,20264945,1.0,flip,0.15,2,2,V4,V2,3,V1|V3|V5,1,local_up_fast,8.379202336072922e-05,True,-1.1094572268918401,-1.1094572268918403,0.4929150232659142,1,"[[0, 0.0], [1, 0.4929150232659142], [2, 0.4929150232659142]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.4929150232659142,3.258298966102302e-05,1,1,-1,3.0750001315027475e-05,1,1,-1,False,0.00011770898709073663,3,-1,True,False,-1,False,,-1,,,ok,,0.0006892919773235917,1,1,1,1,1,-1,-1
inst_004031,scale_free,"{""m_attach"": 2}",6,20264947,1.0,omit,0.3,2,1,V0,V2,2,V1|V3,1,local_up_fast,7.041599019430578e-05,True,-1.194995820939683,-1.1949958209396832,0.17860553225965292,1,"[[0, 0.0], [1, 0.17860553225965292]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.17860553225965292,3.804199513979256e-05,1,1,-1,3.783300053328276e-05,1,1,-1,False,3.8124999264255166e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.00044249999336898327,1,1,1,1,-1,-1,-1
inst_004035,scale_free,"{""m_attach"": 2}",7,20264951,0.4,omit,0.3,3,1,V3,V0,3,V2|V4|V5,1,local_up_fast,8.316599996760488e-05,True,1.1040539857117748,1.1040539857117746,1.00588674437854,1,"[[0, 0.0], [1, 1.00588674437854]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,1.00588674437854,4.787501529790461e-05,1,1,-1,4.658300895243883e-05,1,1,-1,False,4.9291003961116076e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0005169170035514981,1,1,1,1,1,1,-1
inst_004038,scale_free,"{""m_attach"": 2}",7,20264954,0.7,flip,0.3,3,3,V1,V3,0,,1,local_up_fast,0.00010066700633615255,True,0.6256387119617348,0.8356783405559711,0.2100396285942362,1,"[[0, 0.0], [1, 0.2100396285942362], [2, 0.2100396285942362], [3, 0.2100396285942362]]",3,False,1,0.2100396285942363,0.2100396285942362,False,True,1.0000000000000004,step,2,0.2100396285942362,5.7124998420476913e-05,1,1,-1,5.670799873769283e-05,1,1,-1,False,0.0004942080122418702,6,-1,True,True,1,False,,-1,,,ok,,0.00174566701753065,1,1,1,1,1,-1,-1
inst_004039,scale_free,"{""m_attach"": 2}",7,20264955,0.7,omit,0.3,5,5,V5,V4,2,V1|V3,2,local_up_fast,0.00026008300483226776,True,-0.8215086621955977,-0.8215086621955986,1.2304697680355074,2,"[[0, 0.0], [1, 0.0], [2, 1.2304697680355074]]",2,False,0,8.881784197001252e-16,0.0,False,True,nan,step,2,1.2304697680355074,0.0012979580205865204,7,1,2,0.0024803330015856773,17,3,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008826917008264,2,2,2,2,2,2,2
inst_004055,scale_free,"{""m_attach"": 2}",8,20264971,1.0,omit,0.3,1,1,V7,V4,3,V1|V5|V6,1,local_up_fast,8.65840120241046e-05,True,0.9799602009480397,0.9799602009480385,0.03316946918875696,1,"[[0, 0.0], [1, 0.03316946918875696]]",1,False,0,1.2212453270876722e-15,0.0,False,True,nan,step,2,0.03316946918875696,3.316698712296784e-05,1,1,-1,3.399999695830047e-05,1,1,-1,False,3.566598752513528e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0005270830006338656,1,1,-1,-1,-1,-1,-1
inst_004066,scale_free,"{""m_attach"": 2}",10,20264982,1.0,flip,0.3,4,4,V4,V2,2,V0|V3,2,local_up_fast,0.0003745419962797314,True,-0.544087362577301,-0.5440873625773011,1.1481281571534168,2,"[[0, 0.0], [1, 0.0], [2, 1.1481281571534168]]",2,False,1,1.1102230246251565e-16,0.0,False,True,nan,step,2,1.1481281571534168,0.0006558749882970005,5,1,2,0.001026582991471514,10,3,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009304375009378,2,2,2,2,2,2,2
inst_004071,scale_free,"{""m_attach"": 2}",12,20264987,0.4,omit,0.3,3,1,V10,V06,4,V00|V01|V04|V05,1,local_up_fast,0.00017362501239404082,True,0.670704801401637,0.6707048014016369,1.0203242067682632,1,"[[0, 0.0], [1, 1.0203242067682632]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,1.0203242067682632,0.00018224999075755477,1,1,1,0.0001735410187393427,2,2,1,False,8.595801773481071e-05,1,1,True,False,-1,False,,-1,,,ok,,0.0011828329879790545,1,1,1,1,1,1,1
inst_004076,scale_free,"{""m_attach"": 2}",12,20264992,1.0,none,0.0,6,6,V09,V04,5,V01|V02|V05|V07|V08,3,local_up_fast,0.0013980829971842468,True,-0.5193347628697641,-0.5193347628697661,0.397535702853304,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.397535702853304], [4, 0.397535702853304], [5, 0.397535702853304], [6, 0.397535702853304]]",6,False,0,1.9984014443252818e-15,0.0,False,True,nan,step,2,0.397535702853304,0.0001804160128813237,1,1,-1,0.00017891699098981917,1,1,-1,False,0.004688374989200383,21,-1,True,False,-1,False,,-1,,,ok,,0.015717457979917526,3,3,3,3,3,3,-1
inst_004078,scale_free,"{""m_attach"": 2}",12,20264994,1.0,flip,0.3,2,2,V06,V03,1,V02,2,local_up_fast,0.00021074997493997216,True,0.189038714724401,0.18903871472440104,0.6986089231624383,2,"[[0, 0.0], [1, 0.0], [2, 0.6986089231624383]]",2,False,1,2.7755575615628914e-17,0.0,False,True,nan,step,2,0.6986089231624383,0.0001347920042462647,1,1,2,0.00012933299876749516,2,2,2,False,0.00017462499090470374,3,2,True,False,-1,False,,-1,,,ok,,0.001088084012735635,2,2,2,2,2,2,2
inst_004111,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20265027,0.7,omit,0.3,5,4,V2,V0,1,V4,1,local_up_fast,0.0001499159843660891,True,-0.5859645892376063,-0.585964589237606,0.5922512754806227,1,"[[0, 0.0], [1, 0.5859645892376063], [2, 0.5922512754806227]]",2,False,0,3.3306690738754696e-16,0.0,False,True,nan,ramp,3,0.5922512754806227,0.0012935420090798289,8,2,2,0.0012357909872662276,9,3,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008434791991021,1,1,1,1,1,1,2
inst_004117,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20265033,0.4,flip,0.15,2,2,V1,V4,3,V2|V3|V8,1,local_up_fast,9.795802179723978e-05,True,-1.1853240829547538,-1.1853240829547542,1.4370713646426323,1,"[[0, 0.0], [1, 0.2517472816878764], [2, 1.4370713646426323]]",2,False,0,4.440892098500626e-16,0.0,False,True,nan,ramp,3,1.4370713646426323,0.00034924998180940747,3,2,2,0.00033850001636892557,4,3,2,False,0.00022666598670184612,3,2,True,True,1,False,,-1,,,ok,,0.0017277080041822046,1,1,1,1,2,2,2
inst_004121,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20265037,0.7,flip,0.15,5,4,V2,V9,2,V0|V1,2,local_up_fast,0.0009839590056799352,True,1.0601630983893573,1.0601630983893575,0.1665372828111995,2,"[[0, 0.0], [1, 0.0], [2, 0.1665372828111995], [3, 0.1665372828111995], [4, 0.1665372828111995]]",4,False,1,2.220446049250313e-16,0.0,False,True,nan,step,2,0.1665372828111995,0.00023758300812914968,1,1,-1,0.0002355830220039934,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009681499999715,2,2,2,2,-1,-1,-1
inst_004124,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20265040,1.0,none,0.0,2,2,V6,V5,3,V2|V3|V7,2,local_up_fast,0.00015466698096133769,True,-0.40575305169601394,-0.40575305169601444,0.17777401907617385,2,"[[0, 0.0], [1, 0.0], [2, 0.17777401907617385]]",2,False,0,4.996003610813204e-16,0.0,False,True,nan,step,2,0.17777401907617385,4.7250010538846254e-05,1,1,-1,4.633300704881549e-05,1,1,-1,False,0.00013749999925494194,3,-1,True,False,-1,False,,-1,,,ok,,0.0007815829885657877,2,2,2,2,2,-1,-1
inst_004126,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20265042,1.0,flip,0.3,3,3,V6,V2,1,V9,1,local_up_fast,0.0001616249792277813,True,-0.5669494931323826,-0.5423979519037431,0.024551541228639673,1,"[[0, 0.0], [1, 0.024551541228639673], [2, 0.024551541228639673], [3, 0.024551541228639673]]",3,False,1,0.024551541228639562,0.024551541228639673,False,True,0.9999999999999954,step,2,0.024551541228639673,5.212501855567098e-05,1,1,-1,4.84580232296139e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009880374971544,1,1,-1,-1,-1,-1,-1
inst_004127,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20265043,1.0,omit,0.3,5,3,V4,V3,2,V7|V9,1,local_up_fast,0.00025470799300819635,True,-0.8890261837874367,-0.8890261837874368,0.3784256241276356,1,"[[0, 0.0], [1, 0.3784256241276356], [2, 0.3784256241276356], [3, 0.3784256241276356]]",3,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.3784256241276356,0.00022762498701922596,1,1,-1,0.0002231669786851853,1,1,-1,False,0.0010443750070407987,6,-1,True,False,-1,False,,-1,,,ok,,0.0036844999995082617,1,1,1,1,1,-1,-1
inst_004134,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20265050,0.7,flip,0.3,2,1,V05,V11,2,V01|V03,1,local_up_fast,0.0001540409866720438,True,-1.0450982038128986,-1.0450982038128984,0.47918100722322055,1,"[[0, 0.0], [1, 0.47918100722322055]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.47918100722322055,6.629200652241707e-05,1,1,-1,6.391599890775979e-05,1,1,-1,False,6.695801857858896e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0008474159985780716,1,1,1,1,1,-1,-1
inst_004135,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20265051,0.7,omit,0.3,6,3,V06,V07,4,V01|V03|V09|V10,1,local_up_fast,0.0003260000084992498,True,2.3266331880067126,2.3266331880067126,0.03971158600968305,1,"[[0, 0.0], [1, 0.03971158600968305], [2, 0.03971158600968305], [3, 0.03971158600968305]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.03971158600968305,0.00019345799228176475,1,1,-1,0.00018516700947657228,1,1,-1,False,0.0012990419927518815,6,-1,True,False,-1,False,,-1,,,ok,,0.00421166600426659,1,-1,-1,-1,-1,-1,-1
inst_004138,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20265054,1.0,flip,0.3,4,4,V06,V09,2,V01|V02,2,local_up_fast,0.00033816698123700917,True,-1.4578684300168294,-1.4578684300168303,1.2262573737782945,2,"[[0, 0.0], [1, 0.0], [2, 0.2316110562385374], [3, 1.2262573737782945], [4, 1.2262573737782945]]",4,False,1,8.881784197001252e-16,0.0,False,True,nan,ramp,3,1.2262573737782945,0.00027345900889486074,1,1,-1,0.00026404199888929725,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009286209009588,2,2,2,2,3,3,-1
inst_004204,erdos_renyi,"{""edge_prob"": 0.25}",6,20265120,0.7,none,0.0,1,1,V4,V5,2,V0|V2,1,local_up_fast,6.0874997870996594e-05,True,-0.9581516698072099,-0.9581516698072099,0.8288415387279449,1,"[[0, 0.0], [1, 0.8288415387279449]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.8288415387279449,3.024999750778079e-05,1,1,-1,2.9666000045835972e-05,1,1,-1,False,2.9458984499797225e-05,1,-1,True,True,1,False,,-1,,,ok,,0.00047720898874104023,1,1,1,1,1,1,-1
inst_004214,erdos_renyi,"{""edge_prob"": 0.25}",7,20265130,0.4,flip,0.3,7,7,V2,V5,0,,2,local_up_fast,0.0004788750084117055,True,0.9034083927821731,0.4506325501015904,0.9034083927821731,2,"[[0, 0.0], [1, 0.0], [2, 0.45277584268058274], [3, 0.9034083927821731], [4, 0.9034083927821731], [5, 0.9034083927821731], [6, 0.9034083927821731], [7, 0.9034083927821731]]",7,False,2,0.4527758426805827,0.45277584268058274,False,True,0.9999999999999999,ramp,3,0.9034083927821731,0.001301582989981398,1,1,-1,0.0012141659972257912,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.006645959016168,2,2,2,2,2,2,-1
