n,cpdag,n_undirected,space_size,g0,x,y,z,r_bfs,r_fast,agree,bfs_seconds,fast_seconds,fast_elements_visited,fast_closures,fast_validity_checks
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V1,V0,V2,1,1,True,2.4457999999949465e-05,5.9792000000058465e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V1,V2,,-1,-1,True,2.3457999999809687e-05,5.283399999989058e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V1,V3,,1,1,True,1.7666999999832456e-05,4.979199999999295e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V2,V0,V1|V3,-1,-1,True,3.304100000001142e-05,6.179199999989393e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V2,V1,,-1,-1,True,2.2584000000325233e-05,5.100000000002325e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V2,V3,,-1,-1,True,2.2292000000145862e-05,5.0375000000268955e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V3,V0,V1|V2,1,1,True,1.8666000000333582e-05,5.083400000005511e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V1->V3 V2->V0 V3->V0,V3,V2,,-1,-1,True,2.2916000000261505e-05,5.1374999999964643e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V1,V0,V2|V3,1,1,True,1.1290999999857831e-05,4.441699999979676e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V1,V2,,-1,-1,True,2.299999999966218e-05,8.716700000022115e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V2,V0,V1|V3,-1,-1,True,3.300000000017178e-05,7.054200000000677e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V2,V1,,-1,-1,True,4.087500000027333e-05,6.220799999967497e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V2,V3,,-1,-1,True,2.2082999999728514e-05,9.245900000021123e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V3,V0,V2,1,1,True,1.7416999999575467e-05,5.7708000000378235e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V3,V1,,1,1,True,1.2332999999919991e-05,4.554200000006503e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V1,V3,V2,,-1,-1,True,2.2416000000191616e-05,5.7208999999947e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V2-V3,V1,V0,V2|V3,1,1,True,2.229100000006312e-05,8.125000000003268e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V2-V3,V3,V1,,1,1,True,2.0000000000131024e-05,7.708299999986679e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V2 V1-V3,V2,V0,V1|V3,1,1,True,3.06670000003173e-05,8.712499999985468e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V2 V1-V3,V3,V2,,1,1,True,2.5958999999797783e-05,8.13330000002388e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V1,V0,,1,1,True,4.212500000022601e-05,7.933400000004198e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V1,V2,,1,1,True,3.5958000000224644e-05,7.395899999984579e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V1,V3,,1,1,True,3.22499999998449e-05,7.008300000022061e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V2,V0,V1|V3,2,2,True,3.9875000000133554e-05,0.0002117909999999057,2,3,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V3,V0,V1,1,1,True,2.929200000023613e-05,7.266599999988799e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V1->V3 V2->V0 V3->V0 V3->V2,V3,V2,,2,2,True,3.23749999999734e-05,0.00013562499999997257,2,3,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V1,V0,V2|V3,2,2,True,3.070800000015694e-05,0.00013929200000006858,2,3,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V2,V0,,1,1,True,3.475000000019435e-05,7.733399999976243e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V2,V1,,1,1,True,2.9374999999998153e-05,7.362500000018812e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V2,V3,,1,1,True,2.695899999993756e-05,6.983299999996362e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V3,V0,V2,1,1,True,2.1499999999896602e-05,7.15410000000638e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V2->V3 V3->V0 V3->V1,V3,V1,,2,2,True,2.670800000004192e-05,0.0001315840000000179,2,3,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V3->V2,V1,V0,V2|V3,1,1,True,3.2875000000043286e-05,9.987500000008254e-05,1,2,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V3->V2,V2,V0,V1|V3,1,1,True,2.4250000000058947e-05,7.695800000018238e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V3->V2,V3,V0,,1,1,True,2.6292000000260884e-05,8.229199999965076e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V3->V2,V3,V1,,1,1,True,3.1792000000141485e-05,9.479099999998297e-05,1,2,3
4,V1->V0 V2->V0 V3->V0 V1-V3 V2-V3,2,6,V1->V0 V2->V0 V3->V0 V3->V1 V3->V2,V3,V2,,1,1,True,2.5833000000030637e-05,7.666700000008575e-05,1,2,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V2-V3,V1,V0,V2|V3,-1,-1,True,3.2542000000024274e-05,1.879199999965664e-05,1,0,1
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V2-V3,V1,V2,,-1,-1,True,2.1917000000204467e-05,1.3374999999982151e-05,1,0,1
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V2-V3,V1,V3,,-1,-1,True,2.1542000000263073e-05,1.279199999970615e-05,1,0,1
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V2-V3,V2,V1,,-1,-1,True,2.2832999999611303e-05,1.3584000000399499e-05,1,0,1
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V2-V3,V3,V1,,-1,-1,True,2.2583000000242492e-05,1.3542000000033028e-05,1,0,1
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V1,V0,V2|V3,-1,-1,True,3.274999999991479e-05,6.658300000017547e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V1,V2,,-1,-1,True,2.220899999993975e-05,5.00410000001672e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V1,V3,,-1,-1,True,2.245799999966991e-05,5.129200000020262e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V2,V0,V1,1,1,True,2.383299999975108e-05,5.5875000000149555e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V2,V1,,-1,-1,True,2.3125000000234763e-05,5.058300000015947e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V2,V3,,1,1,True,1.674999999989879e-05,7.050000000008438e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V3,V0,V1|V2,1,1,True,2.5332999999960748e-05,5.783300000006264e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V2->V3 V3->V0,V3,V1,,-1,-1,True,3.0999999999892225e-05,6.079200000019824e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V1,V0,V2|V3,-1,-1,True,6.066700000006975e-05,8.80410000001497e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V1,V2,,-1,-1,True,2.7917000000154957e-05,8.091700000001367e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V1,V3,,-1,-1,True,2.3915999999957194e-05,5.4791999999803664e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V2,V0,V1|V3,1,1,True,1.1541999999753472e-05,6.566700000032455e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V2,V1,,-1,-1,True,3.4124999999995964e-05,5.524999999995117e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V3,V0,V1,1,1,True,1.7333000000174792e-05,8.874999999974875e-05,1,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V3,V1,,-1,-1,True,3.0209000000169794e-05,8.449999999982083e-05,2,1,2
4,V1->V0 V2->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V0 V3->V0 V3->V2,V3,V2,,1,1,True,1.2667000000021744e-05,7.029200000019387e-05,1,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V1,V0,V3,-1,-1,True,2.645900000031176e-05,1.5540999999785754e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V1,V3,,-1,-1,True,2.1124999999955207e-05,1.2458000000048486e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V2,V3,,-1,-1,True,2.1582999999658625e-05,1.2959000000201115e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V3,V0,V1,-1,-1,True,2.4792000000051218e-05,1.441599999996157e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V3,V1,,-1,-1,True,1.9833000000080148e-05,1.1832999999850102e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V3->V0 V1-V2,V3,V2,,-1,-1,True,1.9416999999855022e-05,1.1583000000037202e-05,1,0,1
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V1,V0,V3,-1,-1,True,2.4958000000019354e-05,5.1374999999964643e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V1,V2,,1,1,True,1.5125000000004718e-05,4.3042000000159675e-05,1,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V1,V3,,-1,-1,True,2.0249999999943924e-05,4.4834000000104623e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V2,V3,,-1,-1,True,2.0999999999826713e-05,4.633300000023155e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V3,V0,V1,-1,-1,True,2.4749999999684746e-05,4.758400000026697e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V3,V1,,-1,-1,True,1.9957999999764553e-05,4.258299999992943e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V1->V2 V3->V0,V3,V2,,-1,-1,True,1.9500000000061135e-05,4.375000000012008e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V1,V0,V3,-1,-1,True,2.491600000009697e-05,4.925000000000068e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V1,V3,,-1,-1,True,2.0208000000021542e-05,4.4584000000291724e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V2,V0,V3,1,1,True,1.51669999999271e-05,4.2833000000186416e-05,1,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V2,V1,,1,1,True,1.0916999999999177e-05,3.945799999982569e-05,1,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V2,V3,,-1,-1,True,2.1083000000032825e-05,4.5624999999827054e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V3,V0,V1,-1,-1,True,2.4959000000102094e-05,5.370799999981912e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V3,V1,,-1,-1,True,2.012499999981543e-05,4.504199999999514e-05,2,1,2
4,V1->V0 V3->V0 V1-V2,1,3,V1->V0 V2->V1 V3->V0,V3,V2,,-1,-1,True,1.9792000000240506e-05,4.362499999999159e-05,2,1,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V2-V3,V1,V0,V3,1,1,True,2.1541999999818984e-05,7.095800000023189e-05,1,1,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V2-V3,V2,V1,,1,1,True,2.012500000025952e-05,9.583300000004513e-05,1,1,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V3 V3->V0 V1-V2,V2,V3,,1,1,True,3.083300000028544e-05,8.187499999978698e-05,1,1,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V3 V3->V0 V1-V2,V3,V0,V1,1,1,True,3.3874999999738975e-05,8.329200000023462e-05,1,1,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V1,V0,,1,1,True,3.8583000000258494e-05,7.337499999993113e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V1,V2,,1,1,True,2.958399999997141e-05,6.55830000000357e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V1,V3,,1,1,True,3.316600000013992e-05,6.720900000001251e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V2,V0,V1,1,1,True,2.9209000000030017e-05,6.620799999978999e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V2,V3,,2,2,True,3.716699999989359e-05,0.00013729199999978903,2,3,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V1->V2 V2->V3 V3->V0,V3,V0,V1,2,2,True,4.1458000000105244e-05,0.00013720899999958291,2,3,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V2->V3 V3->V0,V1,V0,V3,1,1,True,2.933300000007577e-05,8.933300000002475e-05,1,2,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V2->V3 V3->V0,V2,V0,,1,1,True,3.3375000000113175e-05,8.537499999983211e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V2->V3 V3->V0,V2,V1,,1,1,True,3.141700000020009e-05,8.545800000003823e-05,1,2,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V2->V3 V3->V0,V2,V3,,1,1,True,3.5709000000050395e-05,7.712499999978917e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V2->V3 V3->V0,V3,V0,V1,1,1,True,3.637500000008842e-05,7.729200000028413e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V1,V0,V3,2,2,True,2.691700000001518e-05,0.00012341600000009834,2,3,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V2,V0,V3,1,1,True,1.3041999999963139e-05,5.916699999986008e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V2,V1,,2,2,True,2.7624999999975586e-05,0.00030254200000001674,2,3,3
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V3,V0,,1,1,True,9.279200000023025e-05,9.762499999999008e-05,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V3,V1,,1,1,True,5.045800000003098e-05,0.00011545799999979067,1,2,2
4,V1->V0 V3->V0 V1-V2 V2-V3,2,6,V1->V0 V2->V1 V3->V0 V3->V2,V3,V2,,1,1,True,3.3124999999856186e-05,6.750000000010914e-05,1,2,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V1,V0,V3,-1,-1,True,2.691700000001518e-05,2.0083000000337137e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V1,V2,,-1,-1,True,2.229100000006312e-05,3.220900000000526e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V1,V3,,-1,-1,True,3.758299999967463e-05,2.037500000007242e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V2,V1,,-1,-1,True,3.458399999978212e-05,1.4750000000063324e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V3,V0,V1,-1,-1,True,3.195800000010962e-05,1.6041999999938383e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V2-V3,V3,V1,,-1,-1,True,4.270900000014066e-05,1.5290999999972854e-05,1,0,1
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V1,V0,V3,-1,-1,True,2.6582999999913426e-05,5.462500000019688e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V1,V2,,-1,-1,True,2.0541000000040555e-05,4.6417000000076314e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V1,V3,,-1,-1,True,2.612499999976592e-05,4.6708000000172945e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V2,V0,V1,1,1,True,2.254199999995876e-05,5.1958000000240645e-05,1,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V2,V1,,-1,-1,True,2.1665999999864738e-05,4.5917000000006425e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V2,V3,,1,1,True,1.545800000002373e-05,4.3291999999972575e-05,1,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V3,V0,V1,-1,-1,True,2.587499999995302e-05,5.0417000000191337e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V2->V3 V3->V0,V3,V1,,-1,-1,True,2.1124999999955207e-05,4.683300000030144e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V1,V0,V3,-1,-1,True,2.645800000022902e-05,5.054199999987574e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V1,V2,,-1,-1,True,2.0542000000123295e-05,4.612499999989694e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V1,V3,,-1,-1,True,2.070800000009143e-05,4.4874999999944265e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V2,V1,,-1,-1,True,2.1083000000032825e-05,4.683399999994009e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V3,V0,V1,-1,-1,True,2.562500000014012e-05,4.883399999977556e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V3,V1,,-1,-1,True,2.06669999998077e-05,4.4875000000388354e-05,2,1,2
4,V1->V0 V3->V0 V2-V3,1,3,V1->V0 V3->V0 V3->V2,V3,V2,,1,1,True,1.0875000000076795e-05,3.950000000019216e-05,1,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V0,V3,,-1,-1,True,2.1833999999998355e-05,1.333300000005977e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V1,V2,V3,-1,-1,True,2.5249999999754635e-05,1.4500000000250424e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V1,V3,,-1,-1,True,2.095799999990433e-05,1.2334000000002732e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V3,V0,,-1,-1,True,2.095799999990433e-05,1.2875000000356351e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V3,V1,,-1,-1,True,2.04169999999948e-05,1.2207999999791497e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V1->V2 V3->V2 V0-V1,V3,V2,V1,-1,-1,True,2.5708999999984883e-05,1.466600000021856e-05,1,0,1
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V0,V1,,1,1,True,1.5875000000331596e-05,4.6666999999889214e-05,1,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V0,V2,V3,1,1,True,2.2584000000325233e-05,5.674999999971675e-05,1,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V0,V3,,-1,-1,True,2.354200000009854e-05,5.47079999999589e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V1,V2,V3,-1,-1,True,2.829200000009635e-05,5.883299999975833e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V1,V3,,-1,-1,True,2.1916999999760378e-05,5.1916999999956914e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V3,V0,,-1,-1,True,2.091700000006469e-05,4.808299999981003e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V3,V1,,-1,-1,True,2.0999999999826713e-05,4.825000000030499e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V0->V1 V1->V2 V3->V2,V3,V2,V1,-1,-1,True,2.8583999999831633e-05,5.56660000001763e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V0,V3,,-1,-1,True,2.2040999999806132e-05,4.945899999997394e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V1,V0,,1,1,True,1.1709000000248437e-05,4.166599999999576e-05,1,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V1,V2,V3,-1,-1,True,2.5875000000397108e-05,4.979199999999295e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V1,V3,,-1,-1,True,2.1916000000121727e-05,4.60840000000573e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V3,V0,,-1,-1,True,2.066599999972496e-05,4.63339999998702e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V3,V1,,-1,-1,True,2.0875000000142307e-05,4.550000000014265e-05,2,1,2
4,V1->V2 V3->V2 V0-V1,1,3,V1->V0 V1->V2 V3->V2,V3,V2,V1,-1,-1,True,2.56670000000625e-05,4.9874999999754976e-05,2,1,2
4,V1->V2 V3->V2 V0-V1 V0-V3,2,6,V0->V1 V1->V2 V3->V2 V0-V3,V0,V1,,1,1,True,3.291700000040976e-05,8.429199999993031e-05,1,1,2
4,V1->V2 V3->V2 V0-V1 V0-V3,2,6,V0->V1 V1->V2 V3->V2 V0-V3,V1,V2,V3,1,1,True,3.3124999999856186e-05,8.620799999992101e-05,1,1,2
4,V1->V2 V3->V2 V0-V1 V0-V3,2,6,V0->V3 V1->V2 V3->V2 V0-V1,V0,V3,,1,1,True,2.4999999999941735e-05,7.741699999996854e-05,1,1,2
4,V1->V2 V3->V2 V0-V1 V0-V3,2,6,V0->V3 V1->V2 V3->V2 V0-V1,V3,V2,V1,1,1,True,2.6292000000260884e-05,7.53749999997666e-05,1,1,2
4,V1->V2 V3->V2 V0-V1 V0-V3,2,6,V0->V1 V0->V3 V1->V2 V3->V2,V0,V1,,1,1,True,4.816700000009888e-05,9.216599999994912e-05,1,2,3
